0.066,0.066,0.066
0.068,0.070,0.074
0.071,0.073,0.082
0.073,0.076,0.089
0.075,0.079,0.095
0.077,0.082,0.101
0.079,0.085,0.108
0.080,0.088,0.114
0.081,0.091,0.121
0.082,0.094,0.128
0.083,0.097,0.134
0.084,0.099,0.141
0.085,0.102,0.148
0.086,0.105,0.154
0.087,0.108,0.161
0.087,0.111,0.168
0.088,0.114,0.175
0.088,0.116,0.182
0.089,0.119,0.189
0.089,0.122,0.196
0.089,0.125,0.203
0.089,0.128,0.210
0.089,0.131,0.217
0.089,0.134,0.224
0.088,0.137,0.231
0.088,0.140,0.238
0.087,0.143,0.246
0.087,0.146,0.253
0.086,0.149,0.260
0.085,0.152,0.267
0.084,0.155,0.274
0.083,0.158,0.281
0.082,0.161,0.289
0.081,0.164,0.296
0.080,0.167,0.303
0.078,0.170,0.310
0.077,0.173,0.317
0.076,0.176,0.324
0.074,0.179,0.331
0.073,0.182,0.338
0.072,0.185,0.344
0.070,0.189,0.351
0.069,0.192,0.358
0.068,0.195,0.364
0.067,0.198,0.371
0.066,0.201,0.377
0.065,0.204,0.383
0.064,0.207,0.390
0.063,0.210,0.396
0.062,0.214,0.402
0.062,0.217,0.408
0.061,0.220,0.414
0.061,0.223,0.421
0.060,0.226,0.427
0.060,0.230,0.433
0.060,0.233,0.439
0.060,0.236,0.445
0.060,0.239,0.451
0.060,0.242,0.456
0.060,0.246,0.462
0.060,0.249,0.468
0.060,0.252,0.474
0.060,0.255,0.480
0.060,0.259,0.486
0.060,0.262,0.492
0.060,0.265,0.498
0.060,0.268,0.504
0.060,0.272,0.510
0.059,0.275,0.516
0.059,0.278,0.522
0.059,0.282,0.528
0.059,0.285,0.534
0.059,0.288,0.541
0.059,0.292,0.547
0.059,0.295,0.553
0.058,0.298,0.559
0.058,0.302,0.565
0.058,0.305,0.571
0.057,0.308,0.577
0.057,0.312,0.583
0.057,0.315,0.590
0.056,0.318,0.596
0.056,0.322,0.602
0.056,0.325,0.608
0.055,0.329,0.614
0.055,0.332,0.621
0.054,0.335,0.627
0.053,0.339,0.633
0.053,0.342,0.639
0.052,0.346,0.646
0.051,0.349,0.652
0.051,0.352,0.658
0.050,0.356,0.664
0.049,0.359,0.671
0.048,0.363,0.677
0.047,0.366,0.683
0.046,0.370,0.690
0.045,0.373,0.696
0.044,0.377,0.703
0.043,0.380,0.709
0.042,0.384,0.715
0.041,0.387,0.722
0.040,0.391,0.728
0.038,0.394,0.735
0.037,0.398,0.741
0.036,0.401,0.747
0.034,0.405,0.754
0.032,0.408,0.760
0.031,0.412,0.767
0.029,0.415,0.773
0.027,0.419,0.780
0.026,0.422,0.786
0.024,0.426,0.793
0.022,0.429,0.799
0.020,0.433,0.806
0.018,0.436,0.812
0.016,0.440,0.819
0.014,0.444,0.826
0.012,0.447,0.832
0.010,0.451,0.839
0.008,0.454,0.845
0.006,0.458,0.852
0.005,0.462,0.858
0.003,0.465,0.865
0.002,0.469,0.871
0.001,0.472,0.878
0.001,0.476,0.884
0.002,0.480,0.891
0.004,0.483,0.897
0.007,0.487,0.903
0.012,0.490,0.909
0.019,0.494,0.915
0.029,0.498,0.920
0.042,0.501,0.925
0.056,0.505,0.930
0.071,0.509,0.935
0.087,0.512,0.939
0.104,0.516,0.942
0.121,0.519,0.945
0.138,0.523,0.947
0.156,0.526,0.949
0.175,0.530,0.950
0.194,0.534,0.950
0.213,0.537,0.949
0.232,0.541,0.947
0.252,0.544,0.945
0.271,0.548,0.941
0.291,0.551,0.937
0.310,0.555,0.932
0.329,0.558,0.926
0.348,0.562,0.919
0.366,0.565,0.911
0.385,0.569,0.903
0.402,0.573,0.894
0.419,0.576,0.884
0.436,0.580,0.874
0.452,0.584,0.864
0.468,0.587,0.853
0.483,0.591,0.841
0.498,0.595,0.829
0.512,0.598,0.817
0.525,0.602,0.805
0.539,0.606,0.793
0.551,0.610,0.781
0.563,0.614,0.768
0.575,0.617,0.756
0.587,0.621,0.743
0.598,0.625,0.730
0.608,0.629,0.718
0.619,0.633,0.705
0.629,0.637,0.693
0.639,0.640,0.681
0.648,0.644,0.668
0.658,0.648,0.656
0.667,0.652,0.644
0.676,0.656,0.632
0.685,0.660,0.620
0.693,0.663,0.608
0.702,0.667,0.596
0.710,0.671,0.584
0.718,0.675,0.573
0.726,0.678,0.561
0.734,0.682,0.549
0.742,0.686,0.537
0.750,0.690,0.525
0.758,0.693,0.514
0.765,0.697,0.502
0.772,0.701,0.490
0.780,0.705,0.478
0.787,0.708,0.466
0.794,0.712,0.454
0.801,0.716,0.442
0.808,0.720,0.429
0.815,0.723,0.417
0.821,0.727,0.404
0.828,0.731,0.391
0.834,0.735,0.378
0.841,0.739,0.365
0.847,0.743,0.351
0.853,0.746,0.337
0.859,0.750,0.324
0.865,0.754,0.309
0.871,0.758,0.295
0.877,0.762,0.281
0.883,0.766,0.266
0.889,0.770,0.251
0.894,0.774,0.236
0.900,0.778,0.222
0.905,0.782,0.207
0.910,0.786,0.193
0.916,0.790,0.179
0.921,0.794,0.166
0.926,0.798,0.155
0.931,0.802,0.145
0.935,0.806,0.138
0.940,0.809,0.134
0.945,0.813,0.134
0.949,0.817,0.137
0.954,0.821,0.144
0.958,0.825,0.155
0.962,0.829,0.168
0.966,0.833,0.185
0.970,0.837,0.203
0.973,0.841,0.223
0.977,0.845,0.244
0.980,0.849,0.267
0.983,0.853,0.290
0.986,0.857,0.314
0.989,0.861,0.339
0.991,0.865,0.364
0.993,0.869,0.389
0.995,0.873,0.415
0.997,0.877,0.441
0.998,0.882,0.467
0.999,0.886,0.493
1.000,0.890,0.519
1.000,0.894,0.545
1.000,0.898,0.571
1.000,0.903,0.597
1.000,0.907,0.622
1.000,0.911,0.647
1.000,0.915,0.672
0.999,0.920,0.696
0.998,0.924,0.720
0.997,0.928,0.743
0.996,0.933,0.765
0.995,0.937,0.787
0.994,0.942,0.808
0.993,0.946,0.829
0.992,0.950,0.849
0.991,0.955,0.868
0.990,0.959,0.886
0.989,0.964,0.904
0.988,0.968,0.921
0.988,0.972,0.937
0.987,0.977,0.953
