0.161,0.791,0.905
0.179,0.792,0.906
0.195,0.794,0.907
0.210,0.795,0.907
0.224,0.797,0.908
0.237,0.798,0.908
0.250,0.799,0.909
0.261,0.801,0.909
0.273,0.802,0.910
0.284,0.804,0.911
0.294,0.805,0.911
0.304,0.807,0.912
0.314,0.808,0.912
0.324,0.810,0.913
0.333,0.811,0.913
0.342,0.813,0.914
0.351,0.814,0.915
0.359,0.816,0.915
0.368,0.817,0.916
0.376,0.819,0.916
0.384,0.820,0.917
0.392,0.822,0.917
0.400,0.823,0.918
0.408,0.825,0.919
0.415,0.826,0.919
0.423,0.828,0.920
0.430,0.829,0.920
0.437,0.831,0.921
0.444,0.832,0.921
0.451,0.834,0.922
0.458,0.835,0.923
0.465,0.837,0.923
0.472,0.838,0.924
0.479,0.840,0.924
0.485,0.841,0.925
0.492,0.843,0.925
0.498,0.844,0.926
0.505,0.845,0.927
0.511,0.847,0.927
0.518,0.848,0.928
0.524,0.850,0.928
0.530,0.851,0.929
0.536,0.853,0.929
0.542,0.854,0.930
0.549,0.856,0.930
0.555,0.857,0.931
0.561,0.859,0.932
0.566,0.860,0.932
0.572,0.862,0.933
0.578,0.863,0.933
0.584,0.865,0.934
0.590,0.866,0.934
0.596,0.867,0.935
0.601,0.869,0.936
0.607,0.870,0.936
0.613,0.872,0.937
0.618,0.873,0.937
0.624,0.875,0.938
0.629,0.876,0.938
0.635,0.878,0.939
0.640,0.879,0.939
0.646,0.881,0.940
0.651,0.882,0.941
0.657,0.884,0.941
0.662,0.885,0.942
0.667,0.886,0.942
0.673,0.888,0.943
0.678,0.889,0.943
0.683,0.891,0.944
0.689,0.892,0.945
0.694,0.894,0.945
0.699,0.895,0.946
0.704,0.897,0.946
0.710,0.898,0.947
0.715,0.899,0.947
0.720,0.901,0.948
0.725,0.902,0.948
0.730,0.904,0.949
0.735,0.905,0.950
0.740,0.907,0.950
0.746,0.908,0.951
0.751,0.910,0.951
0.756,0.911,0.952
0.761,0.912,0.952
0.766,0.914,0.953
0.771,0.915,0.953
0.776,0.917,0.954
0.781,0.918,0.955
0.786,0.920,0.955
0.791,0.921,0.956
0.795,0.923,0.956
0.800,0.924,0.957
0.805,0.925,0.957
0.810,0.927,0.958
0.815,0.928,0.958
0.820,0.930,0.959
0.825,0.931,0.960
0.830,0.933,0.960
0.834,0.934,0.961
0.839,0.936,0.961
0.844,0.937,0.962
0.849,0.938,0.962
0.854,0.940,0.963
0.858,0.941,0.963
0.863,0.943,0.964
0.868,0.944,0.965
0.873,0.946,0.965
0.878,0.947,0.966
0.882,0.948,0.966
0.887,0.950,0.967
0.892,0.951,0.967
0.896,0.953,0.968
0.901,0.954,0.968
0.906,0.956,0.969
0.911,0.957,0.969
0.915,0.958,0.970
0.920,0.960,0.970
0.925,0.961,0.971
0.929,0.962,0.971
0.934,0.964,0.972
0.938,0.965,0.972
0.943,0.966,0.972
0.947,0.967,0.972
0.951,0.968,0.972
0.956,0.968,0.972
0.959,0.968,0.971
0.963,0.968,0.970
0.966,0.968,0.969
0.969,0.967,0.967
0.972,0.966,0.966
0.974,0.965,0.964
0.976,0.963,0.961
0.978,0.961,0.959
0.979,0.959,0.956
0.980,0.957,0.953
0.981,0.954,0.950
0.982,0.952,0.947
0.983,0.949,0.944
0.984,0.947,0.941
0.984,0.944,0.938
0.985,0.941,0.934
0.985,0.939,0.931
0.986,0.936,0.928
0.986,0.933,0.925
0.987,0.931,0.922
0.987,0.928,0.918
0.988,0.925,0.915
0.988,0.922,0.912
0.988,0.920,0.909
0.989,0.917,0.906
0.989,0.914,0.903
0.990,0.912,0.899
0.990,0.909,0.896
0.991,0.906,0.893
0.991,0.904,0.890
0.991,0.901,0.887
0.992,0.898,0.884
0.992,0.895,0.880
0.992,0.893,0.877
0.993,0.890,0.874
0.993,0.887,0.871
0.993,0.885,0.868
0.994,0.882,0.865
0.994,0.879,0.861
0.994,0.877,0.858
0.995,0.874,0.855
0.995,0.871,0.852
0.995,0.869,0.849
0.995,0.866,0.846
0.996,0.863,0.843
0.996,0.860,0.839
0.996,0.858,0.836
0.996,0.855,0.833
0.997,0.852,0.830
0.997,0.850,0.827
0.997,0.847,0.824
0.997,0.844,0.821
0.998,0.842,0.817
0.998,0.839,0.814
0.998,0.836,0.811
0.998,0.833,0.808
0.998,0.831,0.805
0.998,0.828,0.802
0.999,0.825,0.799
0.999,0.823,0.796
0.999,0.820,0.793
0.999,0.817,0.789
0.999,0.815,0.786
0.999,0.812,0.783
0.999,0.809,0.780
0.999,0.806,0.777
1.000,0.804,0.774
1.000,0.801,0.771
1.000,0.798,0.768
1.000,0.796,0.765
1.000,0.793,0.762
1.000,0.790,0.759
1.000,0.787,0.755
1.000,0.785,0.752
1.000,0.782,0.749
1.000,0.779,0.746
1.000,0.777,0.743
1.000,0.774,0.740
1.000,0.771,0.737
1.000,0.769,0.734
1.000,0.766,0.731
1.000,0.763,0.728
1.000,0.760,0.725
