0.181,0.132,0.919
0.192,0.124,0.924
0.204,0.118,0.929
0.217,0.112,0.933
0.230,0.108,0.937
0.244,0.105,0.941
0.258,0.104,0.944
0.272,0.104,0.947
0.287,0.106,0.950
0.301,0.108,0.952
0.314,0.112,0.954
0.328,0.116,0.956
0.341,0.120,0.958
0.354,0.125,0.960
0.367,0.131,0.961
0.379,0.136,0.963
0.392,0.142,0.964
0.404,0.148,0.966
0.415,0.154,0.967
0.427,0.159,0.969
0.438,0.165,0.970
0.449,0.171,0.971
0.460,0.176,0.973
0.471,0.182,0.974
0.482,0.188,0.975
0.493,0.193,0.976
0.504,0.198,0.978
0.514,0.203,0.979
0.525,0.208,0.980
0.536,0.213,0.981
0.548,0.217,0.982
0.559,0.221,0.982
0.571,0.225,0.983
0.582,0.229,0.984
0.594,0.233,0.984
0.606,0.236,0.985
0.619,0.239,0.985
0.631,0.242,0.985
0.644,0.245,0.985
0.657,0.247,0.985
0.669,0.250,0.985
0.682,0.252,0.985
0.695,0.254,0.985
0.708,0.256,0.985
0.721,0.258,0.984
0.734,0.260,0.984
0.747,0.261,0.984
0.760,0.263,0.983
0.773,0.265,0.983
0.785,0.267,0.982
0.798,0.269,0.982
0.810,0.271,0.981
0.822,0.273,0.980
0.834,0.275,0.979
0.846,0.278,0.978
0.857,0.281,0.977
0.868,0.284,0.975
0.878,0.288,0.973
0.889,0.293,0.971
0.898,0.298,0.968
0.907,0.303,0.965
0.916,0.310,0.962
0.924,0.317,0.958
0.931,0.325,0.953
0.938,0.334,0.948
0.944,0.343,0.942
0.949,0.353,0.936
0.954,0.363,0.929
0.959,0.374,0.922
0.963,0.386,0.914
0.966,0.397,0.906
0.969,0.409,0.897
0.972,0.421,0.888
0.975,0.433,0.879
0.977,0.446,0.869
0.978,0.458,0.859
0.980,0.470,0.849
0.981,0.482,0.839
0.983,0.494,0.829
0.984,0.506,0.819
0.985,0.518,0.808
0.985,0.530,0.798
0.986,0.541,0.787
0.986,0.553,0.776
0.987,0.564,0.766
0.987,0.575,0.755
0.987,0.586,0.744
0.987,0.597,0.733
0.987,0.608,0.722
0.987,0.618,0.712
0.987,0.629,0.701
0.987,0.639,0.690
0.987,0.649,0.679
0.987,0.659,0.668
0.987,0.670,0.657
0.986,0.679,0.645
0.986,0.689,0.634
0.986,0.699,0.623
0.986,0.708,0.612
0.986,0.718,0.601
0.986,0.727,0.589
0.986,0.736,0.578
0.987,0.745,0.566
0.987,0.754,0.555
0.987,0.763,0.543
0.987,0.772,0.531
0.988,0.781,0.519
0.988,0.789,0.507
0.988,0.798,0.495
0.988,0.807,0.483
0.989,0.815,0.470
0.989,0.824,0.458
0.989,0.832,0.445
0.989,0.840,0.432
0.988,0.849,0.418
0.988,0.857,0.404
0.987,0.865,0.390
0.986,0.873,0.376
0.985,0.880,0.362
0.983,0.888,0.347
0.981,0.895,0.332
0.978,0.901,0.316
0.975,0.907,0.301
0.972,0.913,0.285
0.967,0.918,0.270
0.962,0.923,0.254
0.957,0.927,0.239
0.951,0.930,0.224
