0.873,0.836,0.849
0.878,0.834,0.841
0.882,0.831,0.832
0.886,0.827,0.823
0.889,0.821,0.812
0.892,0.815,0.802
0.895,0.808,0.790
0.897,0.800,0.778
0.898,0.792,0.766
0.900,0.783,0.753
0.901,0.773,0.740
0.902,0.763,0.727
0.903,0.753,0.713
0.903,0.743,0.700
0.904,0.732,0.686
0.904,0.722,0.672
0.904,0.711,0.658
0.903,0.700,0.644
0.903,0.689,0.630
0.902,0.678,0.617
0.902,0.667,0.603
0.901,0.656,0.589
0.900,0.645,0.575
0.899,0.634,0.562
0.898,0.623,0.548
0.896,0.612,0.534
0.895,0.601,0.521
0.893,0.589,0.507
0.892,0.578,0.494
0.890,0.567,0.480
0.888,0.556,0.467
0.886,0.545,0.454
0.884,0.533,0.440
0.881,0.522,0.427
0.879,0.511,0.414
0.876,0.500,0.401
0.874,0.488,0.388
0.871,0.477,0.375
0.868,0.465,0.362
0.866,0.454,0.349
0.863,0.442,0.336
0.859,0.430,0.323
0.856,0.419,0.310
0.853,0.407,0.297
0.850,0.395,0.284
0.846,0.383,0.271
0.843,0.371,0.259
0.839,0.358,0.246
0.835,0.346,0.233
0.832,0.334,0.221
0.828,0.321,0.208
0.824,0.309,0.196
0.820,0.296,0.184
0.816,0.284,0.172
0.813,0.271,0.161
0.809,0.260,0.150
0.805,0.248,0.139
0.802,0.237,0.130
0.799,0.226,0.120
0.796,0.217,0.112
0.794,0.209,0.105
0.792,0.202,0.099
0.791,0.196,0.095
0.790,0.193,0.092
0.789,0.191,0.090
0.789,0.191,0.090
0.790,0.193,0.092
0.791,0.198,0.096
0.793,0.203,0.101
0.795,0.211,0.107
0.797,0.219,0.114
0.800,0.229,0.123
0.803,0.240,0.132
0.806,0.251,0.142
0.810,0.263,0.153
0.814,0.275,0.164
0.817,0.287,0.176
0.821,0.300,0.187
0.825,0.312,0.199
0.829,0.324,0.212
0.833,0.337,0.224
0.836,0.349,0.237
0.840,0.362,0.249
0.844,0.374,0.262
0.847,0.386,0.275
0.851,0.398,0.288
0.854,0.410,0.300
0.857,0.422,0.313
0.860,0.433,0.326
0.863,0.445,0.339
0.866,0.457,0.352
0.869,0.468,0.365
0.872,0.480,0.378
0.875,0.491,0.391
0.877,0.503,0.404
0.880,0.514,0.418
0.882,0.525,0.431
0.884,0.537,0.444
0.886,0.548,0.457
0.888,0.559,0.471
0.890,0.570,0.484
0.892,0.581,0.497
0.894,0.592,0.511
0.895,0.604,0.524
0.897,0.615,0.538
0.898,0.626,0.552
0.899,0.637,0.565
0.900,0.648,0.579
0.901,0.659,0.593
0.902,0.670,0.607
0.902,0.681,0.620
0.903,0.692,0.634
0.903,0.703,0.648
