0.092,0.161,0.447
0.093,0.165,0.458
0.095,0.170,0.469
0.096,0.174,0.481
0.098,0.178,0.492
0.099,0.182,0.504
0.101,0.187,0.515
0.102,0.191,0.527
0.103,0.196,0.538
0.104,0.200,0.550
0.106,0.204,0.562
0.107,0.209,0.573
0.108,0.213,0.585
0.109,0.218,0.597
0.111,0.222,0.609
0.112,0.227,0.621
0.113,0.231,0.633
0.114,0.236,0.645
0.115,0.240,0.657
0.116,0.245,0.669
0.118,0.249,0.681
0.119,0.254,0.693
0.121,0.259,0.704
0.122,0.263,0.716
0.124,0.268,0.728
0.127,0.273,0.740
0.129,0.278,0.751
0.133,0.282,0.762
0.137,0.287,0.773
0.141,0.292,0.784
0.147,0.297,0.794
0.153,0.302,0.804
0.159,0.307,0.813
0.167,0.312,0.822
0.175,0.317,0.830
0.184,0.322,0.838
0.194,0.328,0.845
0.203,0.333,0.852
0.214,0.338,0.858
0.224,0.344,0.864
0.235,0.349,0.870
0.246,0.355,0.875
0.257,0.361,0.879
0.268,0.366,0.884
0.279,0.372,0.888
0.290,0.378,0.892
0.300,0.384,0.896
0.311,0.390,0.899
0.321,0.395,0.903
0.332,0.401,0.906
0.342,0.407,0.910
0.352,0.413,0.913
0.361,0.419,0.916
0.371,0.425,0.920
0.380,0.431,0.923
0.390,0.437,0.926
0.399,0.443,0.930
0.408,0.449,0.933
0.417,0.455,0.936
0.426,0.462,0.939
0.434,0.468,0.943
0.443,0.474,0.946
0.452,0.480,0.949
0.460,0.486,0.952
0.469,0.492,0.956
0.477,0.498,0.959
0.485,0.505,0.962
0.494,0.511,0.965
0.502,0.517,0.968
0.510,0.523,0.970
0.518,0.530,0.973
0.526,0.536,0.976
0.535,0.543,0.978
0.543,0.549,0.980
0.551,0.555,0.982
0.559,0.562,0.984
0.567,0.568,0.986
0.576,0.575,0.987
0.584,0.582,0.988
0.592,0.588,0.989
0.600,0.595,0.990
0.608,0.602,0.990
0.617,0.608,0.991
0.625,0.615,0.991
0.633,0.622,0.990
0.641,0.629,0.990
0.649,0.636,0.990
0.657,0.643,0.989
0.665,0.650,0.989
0.672,0.657,0.988
0.680,0.664,0.987
0.688,0.671,0.986
0.696,0.678,0.985
0.703,0.685,0.985
0.711,0.692,0.984
0.718,0.699,0.983
0.726,0.706,0.982
0.733,0.713,0.981
0.740,0.720,0.980
0.747,0.727,0.979
0.755,0.734,0.978
0.762,0.742,0.977
0.769,0.749,0.976
0.776,0.756,0.975
0.783,0.763,0.973
0.790,0.770,0.972
0.797,0.778,0.971
0.804,0.785,0.970
0.810,0.792,0.969
0.817,0.799,0.968
0.824,0.806,0.967
0.831,0.814,0.965
0.837,0.821,0.964
0.844,0.828,0.963
0.851,0.835,0.961
0.857,0.841,0.960
0.864,0.848,0.958
0.871,0.854,0.956
0.877,0.861,0.953
0.883,0.866,0.951
0.890,0.872,0.948
0.896,0.876,0.944
0.902,0.881,0.940
0.909,0.884,0.936
0.914,0.887,0.931
0.920,0.889,0.926
0.926,0.889,0.920
0.931,0.890,0.913
0.936,0.889,0.906
0.941,0.887,0.898
0.946,0.884,0.889
0.950,0.880,0.881
0.954,0.876,0.871
0.958,0.871,0.861
0.961,0.865,0.851
0.965,0.858,0.841
0.968,0.851,0.830
0.970,0.844,0.820
0.973,0.836,0.809
0.975,0.828,0.798
0.977,0.820,0.786
0.979,0.811,0.775
0.980,0.802,0.764
0.982,0.794,0.753
0.983,0.785,0.742
0.984,0.776,0.730
0.986,0.767,0.719
0.987,0.758,0.708
0.988,0.748,0.697
0.988,0.739,0.686
0.989,0.730,0.675
0.990,0.721,0.664
0.990,0.712,0.652
0.991,0.703,0.641
0.991,0.694,0.630
0.991,0.684,0.619
0.991,0.675,0.609
0.991,0.666,0.598
0.991,0.657,0.587
0.991,0.647,0.576
0.991,0.638,0.565
0.991,0.629,0.554
0.990,0.619,0.543
0.990,0.610,0.533
0.989,0.601,0.522
0.989,0.591,0.511
0.988,0.582,0.501
0.987,0.572,0.490
0.986,0.563,0.480
0.985,0.554,0.470
0.983,0.544,0.459
0.982,0.535,0.449
0.980,0.525,0.439
0.978,0.516,0.429
0.976,0.507,0.419
0.974,0.498,0.410
0.971,0.488,0.400
0.969,0.479,0.391
0.966,0.470,0.382
0.963,0.461,0.373
0.959,0.453,0.364
0.956,0.444,0.356
0.952,0.435,0.347
0.948,0.426,0.339
0.944,0.418,0.330
0.940,0.409,0.322
0.936,0.401,0.314
0.931,0.392,0.306
0.927,0.384,0.299
0.922,0.375,0.291
0.917,0.367,0.283
0.912,0.358,0.276
0.908,0.350,0.268
0.903,0.341,0.260
0.898,0.333,0.253
0.893,0.324,0.245
0.888,0.315,0.238
0.883,0.306,0.230
0.878,0.297,0.223
0.873,0.288,0.215
0.868,0.279,0.208
0.863,0.270,0.200
0.858,0.260,0.193
0.853,0.251,0.186
0.848,0.241,0.178
0.843,0.231,0.171
0.837,0.221,0.164
0.832,0.211,0.156
0.827,0.200,0.149
0.821,0.190,0.142
0.816,0.179,0.135
0.810,0.168,0.128
0.804,0.156,0.121
0.798,0.145,0.114
0.792,0.133,0.108
0.786,0.121,0.101
0.779,0.109,0.095
0.772,0.097,0.090
0.765,0.085,0.084
0.757,0.073,0.079
0.750,0.061,0.074
0.742,0.049,0.070
0.733,0.037,0.065
0.724,0.027,0.062
0.715,0.019,0.058
0.706,0.012,0.056
0.697,0.007,0.053
0.687,0.004,0.051
0.677,0.002,0.049
0.667,0.001,0.047
0.657,0.001,0.045
0.646,0.001,0.044
0.636,0.002,0.043
0.625,0.003,0.042
0.615,0.004,0.041
0.604,0.006,0.040
0.594,0.008,0.039
0.583,0.009,0.038
0.573,0.011,0.037
