0.222,0.591,0.055
0.230,0.594,0.069
0.238,0.597,0.081
0.245,0.600,0.093
0.253,0.602,0.103
0.260,0.605,0.113
0.268,0.608,0.123
0.275,0.611,0.132
0.282,0.614,0.140
0.289,0.616,0.149
0.296,0.619,0.157
0.303,0.622,0.165
0.310,0.625,0.173
0.316,0.628,0.181
0.323,0.630,0.189
0.329,0.633,0.196
0.336,0.636,0.203
0.342,0.639,0.211
0.349,0.642,0.218
0.355,0.644,0.225
0.361,0.647,0.232
0.367,0.650,0.239
0.373,0.653,0.246
0.380,0.655,0.253
0.386,0.658,0.260
0.392,0.661,0.267
0.398,0.664,0.274
0.404,0.667,0.280
0.410,0.669,0.287
0.415,0.672,0.294
0.421,0.675,0.300
0.427,0.678,0.307
0.433,0.681,0.314
0.439,0.683,0.320
0.445,0.686,0.327
0.450,0.689,0.333
0.456,0.692,0.340
0.462,0.694,0.346
0.467,0.697,0.353
0.473,0.700,0.359
0.479,0.703,0.366
0.484,0.705,0.372
0.490,0.708,0.379
0.496,0.711,0.385
0.501,0.714,0.392
0.507,0.716,0.398
0.512,0.719,0.405
0.518,0.722,0.411
0.523,0.725,0.417
0.529,0.728,0.424
0.534,0.730,0.430
0.540,0.733,0.437
0.545,0.736,0.443
0.550,0.739,0.449
0.556,0.741,0.456
0.561,0.744,0.462
0.567,0.747,0.469
0.572,0.750,0.475
0.578,0.752,0.482
0.583,0.755,0.488
0.588,0.758,0.494
0.594,0.760,0.501
0.599,0.763,0.507
0.604,0.766,0.514
0.610,0.769,0.520
0.615,0.771,0.526
0.620,0.774,0.533
0.626,0.777,0.539
0.631,0.780,0.546
0.636,0.782,0.552
0.641,0.785,0.559
0.647,0.788,0.565
0.652,0.791,0.571
0.657,0.793,0.578
0.663,0.796,0.584
0.668,0.799,0.591
0.673,0.802,0.597
0.678,0.804,0.604
0.684,0.807,0.610
0.689,0.810,0.617
0.694,0.812,0.623
0.699,0.815,0.630
0.704,0.818,0.636
0.710,0.821,0.643
0.715,0.823,0.649
0.720,0.826,0.656
0.725,0.829,0.662
0.730,0.832,0.669
0.736,0.834,0.675
0.741,0.837,0.682
0.746,0.840,0.688
0.751,0.842,0.695
0.756,0.845,0.701
0.762,0.848,0.708
0.767,0.851,0.714
0.772,0.853,0.721
0.777,0.856,0.728
0.782,0.859,0.734
0.787,0.861,0.741
